1030303	Q0	8726432	0	1.0	pyterrier
1030303	Q0	8726435	1	0.9392228752843356	pyterrier
1030303	Q0	8726437	2	0.9335588696387684	pyterrier
1030303	Q0	8726436	3	0.8754890632614171	pyterrier
1030303	Q0	7156982	4	0.8014173643926719	pyterrier
1030303	Q0	8726433	5	0.7656195590999474	pyterrier
1030303	Q0	7284047	6	0.7241947268318892	pyterrier
1030303	Q0	3302258	7	0.7141509380648426	pyterrier
1030303	Q0	5681383	8	0.691477589798422	pyterrier
1030303	Q0	226464	9	0.6883078656084546	pyterrier
1030303	Q0	8726430	10	0.6839902004134846	pyterrier
1030303	Q0	1305520	11	0.6819729653522382	pyterrier
1030303	Q0	6271629	12	0.6754761409908602	pyterrier
1030303	Q0	5681385	13	0.6723084389251408	pyterrier
1030303	Q0	5681381	14	0.6515168626985426	pyterrier
1030303	Q0	7168320	15	0.6322590205884022	pyterrier
1030303	Q0	5086539	16	0.6193537302657844	pyterrier
1030303	Q0	5103906	17	0.6069828404933452	pyterrier
1030303	Q0	7616223	18	0.6049375607876958	pyterrier
1030303	Q0	1451848	19	0.5891109208640696	pyterrier
1030303	Q0	7284048	20	0.5771107506518987	pyterrier
1030303	Q0	3302253	21	0.5652418661503319	pyterrier
1030303	Q0	3327029	22	0.5627107239856881	pyterrier
1030303	Q0	4691526	23	0.5617291589080273	pyterrier
1030303	Q0	8726429	24	0.561698514583874	pyterrier
1030303	Q0	6939431	25	0.5492399601518437	pyterrier
1030303	Q0	8726434	26	0.5317347088920473	pyterrier
1030303	Q0	3302252	27	0.5202152970561355	pyterrier
1030303	Q0	7508058	28	0.5140936457692425	pyterrier
1030303	Q0	1905988	29	0.5130511319304119	pyterrier
1030303	Q0	6939427	30	0.5064676312172883	pyterrier
1030303	Q0	5120735	31	0.5037807150792407	pyterrier
1030303	Q0	1451846	32	0.4960728544496713	pyterrier
1030303	Q0	6939426	33	0.4949742366763072	pyterrier
1030303	Q0	6939430	34	0.4712072642672187	pyterrier
1030303	Q0	3880502	35	0.4508350867421348	pyterrier
1030303	Q0	6054033	36	0.4287590456506152	pyterrier
1030303	Q0	4882562	37	0.3866161752931669	pyterrier
1030303	Q0	7875818	38	0.3803177909859261	pyterrier
1030303	Q0	4130105	39	0.3541430708234675	pyterrier
1030303	Q0	7259969	40	0.3530951578946514	pyterrier
1030303	Q0	4358001	41	0.343906910623198	pyterrier
1030303	Q0	4567726	42	0.3345842273056871	pyterrier
1030303	Q0	6939425	43	0.3327578201199727	pyterrier
1030303	Q0	1492373	44	0.316429740501382	pyterrier
1030303	Q0	5936675	45	0.3110521768626763	pyterrier
1030303	Q0	6939424	46	0.2972139896818692	pyterrier
1030303	Q0	2047616	47	0.2914815304840744	pyterrier
1030303	Q0	6054032	48	0.1831262383586004	pyterrier
1030303	Q0	6696177	49	0.0	pyterrier
1030303	Q0	309441	50	-0.0001	pyterrier
1030303	Q0	1305521	51	-0.21696368497748986	pyterrier
1030303	Q0	3302257	52	-0.2851297754269242	pyterrier
1030303	Q0	336399	53	-1.5471021810995647	pyterrier
1030303	Q0	1305528	54	-1.759899796749828	pyterrier
1030303	Q0	6222298	55	-1.9394070692477394	pyterrier
1030303	Q0	3302255	56	-3.0631873609513893	pyterrier
1030303	Q0	5824363	57	-3.0631873609513893	pyterrier
1030303	Q0	7284053	58	-3.684321705386584	pyterrier
